Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Vercelli|Vercelli|002158|Amministrazione provinciale|2015-01-15|2016-03-30|2017-11-30|Provincia di VERCELLI|PROVINCIA|0021580028|VCIS012001|VCIS012001|I.I.S. GALILEO FERRARIS|||No|45.313872|8.422900|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Cantiere aperto|D63G14000220003|300000,0000|30397,3500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Novara|Novara|003106|Amministrazione provinciale|2016-06-20|2014-07-30|2015-09-20|Provincia di NOVARA|PROVINCIA|0031060054|NOIS006003|NOIS006003|I. I. S. PIER LUIGI NERVI|||No|45.443724|8.631461|Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|D11H13000770001|546726,0000|251000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Cuneo|Alba|004003|Amministrazione provinciale|2016-06-20|2013-09-19|2016-06-12|Provincia di CUNEO|PROVINCIA|0040030023|CNPS030008|CNPS030008|ALBA -  LEONARDO COCITO |||No|44.696382|8.030261|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio , Conseguimento certificazioni (opere escluse)|Concluso|I88G10000710005|1657017,3900|367801,5300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Cuneo|Cuneo|004078|Amministrazione provinciale|2016-06-20|2013-12-16|2014-10-05|Provincia di CUNEO|PROVINCIA|0040780003|CNIS00300E|CNIS00300E|CUNEO - "S.GRANDIS"|||No|44.389719|7.540382|Messa in sicurezza , Adeguamento impiantistica e/o antincendio , Conseguimento certificazioni (opere escluse)|Concluso|I27E13000030003|240564,4500|53397,1300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Cuneo|Dronero|004082|Amministrazione provinciale|2016-06-20|2015-07-20|2016-01-26|Provincia di CUNEO|PROVINCIA|0040820008|CNIS02800V|CNRH028024|DRONERO  GIANFRANCO DONADIO |||No|44.465732|7.341199|Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|I61H13000390003|135881,1800|30161,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Cuneo|Mondovì|004130|Amministrazione provinciale|2016-06-20|2015-01-08|2015-11-10|Provincia di CUNEO|PROVINCIA|0041300021|CNIS02900P|CNRI02901A|MONDOVI`  F. GARELLI |||No|44.385622|7.821930|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|I96E11000370005|147051,0200|32640,3200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Piemonte|Asti|Asti|005005|Amministrazione provinciale|2016-06-20|2015-02-13|2015-04-23|Provincia di ASTI|PROVINCIA|0050050055|ATIS003007|ATPC00301E|VITTORIO ALFIERI|||No|44.899403|8.199541|Messa in sicurezza , Efficientamento energetico|Concluso|J36E11000030001|375000,0000|137000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Imperia|Imperia|008031|Amministrazione provinciale|2016-06-20|2014-12-18|2015-11-16|Provincia di IMPERIA|PROVINCIA|0080310003|IMIS002001|IMTF00201D|"GALILEI" CON SEZ. NAUT. "DORIA"|ITI - Galileo Galilei (con sez. nautico)||No|43.879393|8.016436|Nuova edificazione|Concluso|I54H14000730004|82767,9500|52086,8700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Imperia|Imperia|008031|Amministrazione provinciale|2016-06-20|2015-02-26|2015-10-31|Provincia di IMPERIA|PROVINCIA|0080313131|IMIS002001|IMRC00201X|U.CALVI|IPSCT - Ulisse Calvi||No|43.888804|8.045128|Messa in sicurezza|Concluso|I56J15000050003|67725,7600|42620,6300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Imperia|Sanremo|008055|Amministrazione provinciale|2015-01-15|2015-03-06|2015-09-10|Provincia di IMPERIA|PROVINCIA|0080550042|IMPM01000A|IMPM01002C|LICEO "C. AMORETTI"|IM - Carlo Amoretti||No|43.828033|7.772360|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza|Concluso|I24H15000070003|48475,0800|30505,9500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Imperia|Ventimiglia|008065|Amministrazione provinciale|2016-02-02|2014-12-09|2015-08-06|Provincia di IMPERIA|PROVINCIA|0080650150|IMPS03000E|IMPS03000E|A.APROSIO|LS - Angelico Aprosio||No|43.78697|7.621894|Messa in sicurezza|Concluso|I37B14000030003|56866,1200|35786,5300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Savona|Cairo Montenotte|009015|Amministrazione provinciale|2016-02-02|2014-11-17|2015-09-18|Provincia di SAVONA|PROVINCIA|0090150198|SVIS00300A|SVTD00301L|ITCG - Federico Patetta|ITCG - Federico Patetta||No|44.40491|8.280956|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|J91H13000110003|194290,7800|118710,2000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Savona|Cairo Montenotte|009015|Amministrazione provinciale|2016-06-20|2014-11-13|2015-11-30|Provincia di SAVONA|PROVINCIA|0090150206|SVIS00300A|SVTF00301V|ITI - Cairo Montenotte|ITI - Cairo Montenotte||No|44.397035|8.278806|Adeguamento impiantistica e/o antincendio|Concluso|J91H13000100003|144502,2500|88289,7900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-02-02|2014-05-20|2014-10-16|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250426|GERI07000P|GERI07000P|I.P.S. I.S.   GASLINI/MEUCCI|IPIA - Gaslini-Meucci||No|44.419976|8.953042|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D36J13000910001|93207,2000|46121,8400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-02-02|2014-05-20|2014-11-21|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250448|GEIS01400Q|GETF014018|LICEO E ITS    I. CALVINO|ITI - Italo Calvino||No|44.427222|8.856299|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D36D13000670001|180168,0600|89152,8100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-02-02|2014-05-19|2015-01-12|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250387|GEPM030004|GEPM030004|LICEO    P.GOBETTI -|IM - Pietro Gobetti||No|44.409957|8.898326|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D36D13000650001|192337,5100|95174,6300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-02-02|2015-03-04|2015-07-06|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250345|GEPS050008|GEPS050008|LS  L. DA VINCI|LS - Leonardo Da Vinci||No|44.413381|8.948176|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D39D14000660004|169458,0500|83853,1600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-02-02|2015-02-26|2015-08-04|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250139|GEPC020009|GEPC020009|LICEO CLASSICO E LINGUISTICO C.COLOMBO|LC - Cristoforo Colombo||No|44.414913|8.928116|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D39D14000690004|164765,1000|81530,9400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-06-20|2015-07-08|2015-11-26|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250824|GESL01000P|GESL01000P|LAS  PAUL  KLEE-NICOLO` BARABINO|LA - Paul Klee||No|44.407567|8.942272|Adeguamento impiantistica e/o antincendio|Concluso|D39D14000670004|332153,6900|164360,0700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Liguria|Genova|Genova|010025|Amministrazione provinciale|2016-06-20|2016-05-02|2016-08-29|Citt� Metropolitana di Genova|CITTAMETROPOLITANA|0100250041|GESL01000P|GESL01000P|LAS  PAUL  KLEE-NICOLO` BARABINO|LA - Paul Klee||No|44.407856|8.942334|Adeguamento impiantistica e/o antincendio|Concluso|D39D15000510003|104695,3200|51806,5300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Busto Arsizio|012026|Amministrazione provinciale|2016-02-02|2010-06-08|2014-05-19|Provincia di Varese|PROVINCIA|0120260961|VASL01000A|VASL01000A|LA - Candiani|LA - Candiani||No|45.608040|8.854650|Nuova edificazione|Concluso|J43B08000020003|8306029,0000|603354,6900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Busto Arsizio|012026|Amministrazione provinciale|2016-02-02|2014-06-04|2015-02-06|Provincia di Varese|PROVINCIA|0120260961|VASL01000A|VASL01000A|LA - Candiani|LA - Candiani||No|45.608704|8.854583|Adeguamento impiantistica e/o antincendio|Concluso|J41H30000000003|209685,0000|15231,6300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Gallarate|012070|Amministrazione provinciale|2016-02-02|2014-04-14|2014-09-01|Provincia di Varese|PROVINCIA|0120700450|VAIS008004|VAIS008004|ISIS ANDREA PONTI|IIS - Andrea Ponti||No|45.652575|8.781505|Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|J36D14000030002|220000,0000|15980,9200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Luino|012092|Amministrazione provinciale|2015-01-15|2014-07-03|2014-10-16|Provincia di Varese|PROVINCIA|||||CFP Luino||No|45.999188|8.749346|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|J61H13000010003|110000,0000|7990,4600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Saronno|012119|Amministrazione provinciale|2016-02-02|2014-10-17|2015-02-23|Provincia di Varese|PROVINCIA|0121190472|VAPS020004|VAPS020004|LICEO SCIENTIFICO G. B. GRASSI|LS - G. B. Grassi||No|45.628761|9.024175|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|J71H13000010003|220000,0000|15980,9200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Saronno|012119|Amministrazione provinciale|2016-02-02|2014-10-31|2015-06-25|Provincia di Varese|PROVINCIA|0121190851|VATF020006|VATF020006|I.T.I.S "RIVA" - SARONNO|ITI - Riva||No|45.629431|9.021702|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|J71H13000030003|200000,0000|14528,1100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Varese|012133|Amministrazione provinciale|2016-02-02|2014-04-14|2014-12-09|Provincia di Varese|PROVINCIA|0121330923|VAPS03000P|VAPS03000P|L. SCIENT. "G. FERRARIS" - VARESE|LS - G. Ferraris||No|45.837017|8.805481|Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|J36D14000000005|320000,0000|23244,9800
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Varese|Varese|012133|Amministrazione provinciale|2016-02-02|2014-06-16|2015-01-09|Provincia di Varese|PROVINCIA|0130750569|VAIS01700V|VAIS01700V|ISAAC NEWTON|IIS - Isaac Newton||No|45.817140|8.811102|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|J39E14000230005|450000,0000|32688,2500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Como|Como|013075|Amministrazione provinciale|2016-02-02|2014-03-04|2015-03-18|Provincia di Como|PROVINCIA|0130750569|COIS00700E|COPS007011|LICEO SCIENTIFICO PAOLO CARCANO|LS - Paolo Carcano||No|45.803472|9.095947|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|G16E10000660003|381554,6300|363000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Sondrio|Sondrio|014061|Amministrazione provinciale|2016-06-20|2015-06-29|2016-09-30|Provincia di Sondrio|PROVINCIA|0140610199|SORC02000N|SORC02000N|ISTITUTO PROFESSIONALE  BESTA-FOSSATI|IPSCT - Besta-Fossati||No|46.163368|9.876387|Nuova edificazione|Concluso|C79H09000310003|1149838,0900|155000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Milano|Cernusco sul Naviglio|015070|Amministrazione provinciale|2016-06-20|2013-12-03|2015-11-19|Citt� Metropolitana di Milano|CITTAMETROPOLITANA|0150701618|MITD400008|MITD400008|ITC - Ordinamento Speciale|ITC - Ordinamento Speciale||No|45.522840|9.313530|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|J45D11000060003|4001600,0000|688666,6600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Milano|Milano|015146|Amministrazione provinciale|2016-06-20|2013-12-02|2015-11-12|Citt� Metropolitana di Milano|CITTAMETROPOLITANA|0151461106|MIPM050003|MIPM050003|LSPP - Virgilio|LSPP - Virgilio||No|45.472806|9.217911|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|J45D11000070003|4001600,0000|688666,6600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Milano|Milano|015146|Amministrazione provinciale|2016-06-20|2013-12-12|2015-11-19|Citt� Metropolitana di Milano|CITTAMETROPOLITANA|0151463713|MITN03000E|MITN03000E|ITT - Artemisia Gentileschi|ITT - Artemisia Gentileschi||No|45.489003|9.123997|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|J45D11000080003|4001600,0000|688666,6600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Bergamo|Bergamo|016024|Amministrazione provinciale|2016-02-02|2015-07-27|2015-09-25|Provincia di Bergamo|PROVINCIA|0160240649|BGIS03800B|BGIS03800B|GUIDO GALLI|IIS - Guido Galli||No|45.689946|9.684167|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|E14H14001370003|88490,5800|27528,4100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Bergamo|Bergamo|016024|Amministrazione provinciale|2016-06-20|2014-06-11|2015-06-06|Provincia di Bergamo|PROVINCIA|0160240114|BGPS02000G|BGPS02000G|FILIPPO LUSSANA|LS - Filippo Lussana||No|45.693285|9.675675|Realizzazione palestre|Concluso|E19H12000100003|1200000,0000|373306,3500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Bergamo|Bergamo|016024|Amministrazione provinciale|2016-06-20|2015-09-28|2015-06-25|Provincia di Bergamo|PROVINCIA|0160240649|BGIS03800B|BGIS03800B|GUIDO GALLI|IIS - Guido Galli||No|45.689453|9.684384|Nuova edificazione|Concluso|E46C04000010003|676549,7900|210466,9400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Bergamo|Bergamo|016024|Amministrazione provinciale|2016-06-20|2016-02-01|2016-09-30|Provincia di Bergamo|PROVINCIA|0160240649|BGIS03800B|BGIS03800B|GUIDO GALLI|IIS - Guido Galli||No|45.689916|9.684573|Nuova edificazione|Concluso|E15D11000120003|780158,0000|242698,2800
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Brescia|Gardone Riviera|017074|Amministrazione provinciale|2016-06-20|2014-06-19|2016-09-30|Provincia di Brescia|PROVINCIA|0170740887|BSRH02000T|BSRH02000T|IPSEOA CATERINA DE` MEDICI|IPSAR - Caterina De Medici||No|45.620388|10.557103|Nuova edificazione|Concluso|H15J04000010017|3659449,5300|918000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Pavia|Pavia|018110|Amministrazione provinciale|2016-02-02|2012-09-17|2014-02-28|Provincia di Pavia|PROVINCIA|0181100355||PVPS011016|TARAMELLI - PAVIA|||No|45.186732|9.153021|Adeguamento impiantistica e/o antincendio|Concluso|I76E10000190003|641564,5700|129551,6400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Pavia|Pavia|018110|Amministrazione provinciale|2016-02-02|2014-06-03|2014-10-17|Provincia di Pavia|PROVINCIA|0181101077|PVPS05000Q|PVPS05000Q|NICOLO` COPERNICO - PAVIA|LS - Niccolò Copernico||No|45.183991|9.141589|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|I16E10000460001|430000,0000|86830,2400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Pavia|Pavia|018110|Amministrazione provinciale|2016-02-02|2013-12-18|2014-02-14|Provincia di Pavia|PROVINCIA|0181101077|PVPS05000Q|PVPS05000Q|NICOLO` COPERNICO - PAVIA|LS - Niccolò Copernico||No|45.184077|9.141051|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|I15C13000110003|64220,0000|12967,9900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Pavia|Vigevano|018177|Amministrazione provinciale|2016-02-02|2014-06-12|2014-10-24|Provincia di Pavia|PROVINCIA|0181770338|PVTD03000A|PVTD03000A|ITC - Luigi Casale|ITC - Luigi Casale||No|45.314796|8.862136|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|I51H14000020004|681669,7000|137650,1000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Cremona|Crema|019035|Amministrazione provinciale|2016-02-02|2014-11-14|2015-11-10|Provincia di Cremona|PROVINCIA|0190353182|CRIS013001|CRIS013001|RACCHETTI - DA VINCI|IIS - Rachetti-Da Vinci||No|45.365612|9.694163|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza|Concluso|G96E10001680003|161207,0500|56974,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Cremona|Crema|019035|Amministrazione provinciale|2016-02-02|2014-07-31|2015-07-15|Provincia di Cremona|PROVINCIA|0190350258|CRIS013001|CRIS013001|RACCHETTI - DA VINCI|IIS - Rachetti-Da Vinci||No|45.365620|9.694646|Intervento miglioramento antisismico|Concluso|G91H13000270001|221276,6200|78204,7900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Cremona|Cremona|019036|Amministrazione provinciale|2016-06-20|2015-01-28|2016-08-01|Provincia di Cremona|PROVINCIA|0190363176|CRPS01000V|CRPS01000V|LS - Gaspare Aselli|LS - Gaspare Aselli||No|45.140139|10.020137|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza , Accessibilita e abbattimento delle barriere architettoniche|Concluso|G16G08000170003|500305,0200|176820,5300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Mantova|Mantova|020030|Amministrazione provinciale|2016-02-02|2015-12-02|2015-12-16|Provincia di Mantova|PROVINCIA|0200301132|MNIS00900E|MNPM009012|LICEO  SC. UMANE - MUSICALE  I.D ESTE|LSPP - Isabella D`Este||No|45.15203|10.79128|Messa in sicurezza|Concluso|G66E11000360003|200000,0000|123111,1100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Lombardia|Mantova|Mantova|020030|Amministrazione provinciale|2016-06-20|2015-12-30|2016-03-28|Provincia di Mantova|PROVINCIA|0200300339|MNSL010001|MNSL010001|LICEO ARTISTICO "G. ROMANO" MANTOVA|LA - G. Romano||No|45.153210|10.796529|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|G64H15001670003|250000,0000|153888,8800
